sample	pop	perf	assay	run	url	date
ERS185470	CEU	CNAG_CRG	NA06986.2.M_111215_4	ERR188213	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188213/ERR188213_1.fastq.gz	111215
ERS185470	CEU	CNAG_CRG	NA06986.2.M_111215_4	ERR188213	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188213/ERR188213_2.fastq.gz	111215
ERS185383	CEU	CNAG_CRG	NA06994.2.M_111215_7	ERR188047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188047/ERR188047_1.fastq.gz	111215
ERS185383	CEU	CNAG_CRG	NA06994.2.M_111215_7	ERR188047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188047/ERR188047_2.fastq.gz	111215
ERS185346	CEU	CNAG_CRG	NA07346.2.M_111215_7	ERR188135	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188135/ERR188135_1.fastq.gz	111215
ERS185346	CEU	CNAG_CRG	NA07346.2.M_111215_7	ERR188135	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188135/ERR188135_2.fastq.gz	111215
ERS185180	CEU	CNAG_CRG	NA07357.2.M_111216_5	ERR188176	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188176/ERR188176_1.fastq.gz	111216
ERS185180	CEU	CNAG_CRG	NA07357.2.M_111216_5	ERR188176	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188176/ERR188176_2.fastq.gz	111216
ERS185066	CEU	CNAG_CRG	NA11832.2.M_120131_2	ERR188217	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188217/ERR188217_1.fastq.gz	120131
ERS185066	CEU	CNAG_CRG	NA11832.2.M_120131_2	ERR188217	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188217/ERR188217_2.fastq.gz	120131
ERS185454	CEU	CNAG_CRG	NA11894.2.M_111215_4	ERR188122	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188122/ERR188122_1.fastq.gz	111215
ERS185454	CEU	CNAG_CRG	NA11894.2.M_111215_4	ERR188122	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188122/ERR188122_2.fastq.gz	111215
ERS185051	CEU	CNAG_CRG	NA11920.2.M_120131_1	ERR188371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188371/ERR188371_1.fastq.gz	120131
ERS185051	CEU	CNAG_CRG	NA11920.2.M_120131_1	ERR188371	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188371/ERR188371_2.fastq.gz	120131
ERS185053	CEU	CNAG_CRG	NA11993.2.M_111216_4	ERR188233	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188233/ERR188233_1.fastq.gz	111216
ERS185053	CEU	CNAG_CRG	NA11993.2.M_111216_4	ERR188233	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188233/ERR188233_2.fastq.gz	111216
ERS185092	CEU	CNAG_CRG	NA11994.2.M_111216_7	ERR188301	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188301/ERR188301_1.fastq.gz	111216
ERS185092	CEU	CNAG_CRG	NA11994.2.M_111216_7	ERR188301	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188301/ERR188301_2.fastq.gz	111216
ERS185386	CEU	CNAG_CRG	NA12043.2.M_120127_7	ERR188414	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188414/ERR188414_1.fastq.gz	120127
ERS185386	CEU	CNAG_CRG	NA12043.2.M_120127_7	ERR188414	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188414/ERR188414_2.fastq.gz	120127
ERS185142	CEU	CNAG_CRG	NA12283.2.M_111216_5	ERR188262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188262/ERR188262_1.fastq.gz	111216
ERS185142	CEU	CNAG_CRG	NA12283.2.M_111216_5	ERR188262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188262/ERR188262_2.fastq.gz	111216
ERS185390	CEU	CNAG_CRG	NA12286.2.M_111216_1	ERR188467	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_1.fastq.gz	111216
ERS185390	CEU	CNAG_CRG	NA12286.2.M_111216_1	ERR188467	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_2.fastq.gz	111216
ERS185260	CEU	CNAG_CRG	NA12400.2.M_111216_2	ERR188220	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188220/ERR188220_1.fastq.gz	111216
ERS185260	CEU	CNAG_CRG	NA12400.2.M_111216_2	ERR188220	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188220/ERR188220_2.fastq.gz	111216
ERS185321	CEU	CNAG_CRG	NA12413.2.M_111215_6	ERR188181	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188181/ERR188181_1.fastq.gz	111215
ERS185321	CEU	CNAG_CRG	NA12413.2.M_111215_6	ERR188181	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188181/ERR188181_2.fastq.gz	111215
ERS185058	CEU	CNAG_CRG	NA12750.2.M_111216_2	ERR188404	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188404/ERR188404_1.fastq.gz	111216
ERS185058	CEU	CNAG_CRG	NA12750.2.M_111216_2	ERR188404	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188404/ERR188404_2.fastq.gz	111216
ERS185314	CEU	CNAG_CRG	NA12751.2.M_111215_8	ERR188152	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188152/ERR188152_1.fastq.gz	111215
ERS185314	CEU	CNAG_CRG	NA12751.2.M_111215_8	ERR188152	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188152/ERR188152_2.fastq.gz	111215
ERS185143	CEU	CNAG_CRG	NA12763.2.M_111216_8	ERR188420	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_1.fastq.gz	111216
ERS185143	CEU	CNAG_CRG	NA12763.2.M_111216_8	ERR188420	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_2.fastq.gz	111216
ERS185131	CEU	CNAG_CRG	NA12813.2.M_111216_6	ERR188291	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188291/ERR188291_1.fastq.gz	111216
ERS185131	CEU	CNAG_CRG	NA12813.2.M_111216_6	ERR188291	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188291/ERR188291_2.fastq.gz	111216
ERS185354	CEU	CNAG_CRG	NA12872.2.M_111216_2	ERR188157	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188157/ERR188157_1.fastq.gz	111216
ERS185354	CEU	CNAG_CRG	NA12872.2.M_111216_2	ERR188157	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188157/ERR188157_2.fastq.gz	111216
ERS185106	FIN	CNAG_CRG	HG00269.2.M_111216_7	ERR188238	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188238/ERR188238_1.fastq.gz	111216
ERS185106	FIN	CNAG_CRG	HG00269.2.M_111216_7	ERR188238	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188238/ERR188238_2.fastq.gz	111216
ERS185394	FIN	CNAG_CRG	HG00271.2.M_111215_7	ERR188397	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188397/ERR188397_1.fastq.gz	111215
ERS185394	FIN	CNAG_CRG	HG00271.2.M_111215_7	ERR188397	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188397/ERR188397_2.fastq.gz	111215
ERS185360	FIN	CNAG_CRG	HG00276.2.M_111215_8	ERR188318	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188318/ERR188318_1.fastq.gz	111215
ERS185360	FIN	CNAG_CRG	HG00276.2.M_111215_8	ERR188318	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188318/ERR188318_2.fastq.gz	111215
ERS185250	FIN	CNAG_CRG	HG00282.2.M_111216_6	ERR188266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_1.fastq.gz	111216
ERS185250	FIN	CNAG_CRG	HG00282.2.M_111216_6	ERR188266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_2.fastq.gz	111216
ERS185213	FIN	CNAG_CRG	HG00313.2.M_111216_6	ERR188123	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188123/ERR188123_1.fastq.gz	111216
ERS185213	FIN	CNAG_CRG	HG00313.2.M_111216_6	ERR188123	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188123/ERR188123_2.fastq.gz	111216
ERS185236	FIN	CNAG_CRG	HG00315.2.M_111215_5	ERR188023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188023/ERR188023_1.fastq.gz	111215
ERS185236	FIN	CNAG_CRG	HG00315.2.M_111215_5	ERR188023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188023/ERR188023_2.fastq.gz	111215
ERS185194	FIN	CNAG_CRG	HG00321.2.M_111216_2	ERR188045	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188045/ERR188045_1.fastq.gz	111216
ERS185194	FIN	CNAG_CRG	HG00321.2.M_111216_2	ERR188045	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188045/ERR188045_2.fastq.gz	111216
ERS185280	FIN	CNAG_CRG	HG00328.2.M_111215_4	ERR188341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188341/ERR188341_1.fastq.gz	111215
ERS185280	FIN	CNAG_CRG	HG00328.2.M_111215_4	ERR188341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188341/ERR188341_2.fastq.gz	111215
ERS185189	FIN	CNAG_CRG	HG00334.2.M_111216_5	ERR188127	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188127/ERR188127_1.fastq.gz	111216
ERS185189	FIN	CNAG_CRG	HG00334.2.M_111216_5	ERR188127	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188127/ERR188127_2.fastq.gz	111216
ERS185463	FIN	CNAG_CRG	HG00335.2.M_111216_5	ERR188156	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_1.fastq.gz	111216
ERS185463	FIN	CNAG_CRG	HG00335.2.M_111216_5	ERR188156	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_2.fastq.gz	111216
ERS185255	FIN	CNAG_CRG	HG00338.2.M_111215_8	ERR188169	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188169/ERR188169_1.fastq.gz	111215
ERS185255	FIN	CNAG_CRG	HG00338.2.M_111215_8	ERR188169	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188169/ERR188169_2.fastq.gz	111215
ERS185404	FIN	CNAG_CRG	HG00341.2.M_111216_7	ERR188197	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188197/ERR188197_1.fastq.gz	111216
ERS185404	FIN	CNAG_CRG	HG00341.2.M_111216_7	ERR188197	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188197/ERR188197_2.fastq.gz	111216
ERS185059	FIN	CNAG_CRG	HG00346.2.M_120131_1	ERR188168	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_1.fastq.gz	120131
ERS185059	FIN	CNAG_CRG	HG00346.2.M_120131_1	ERR188168	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_2.fastq.gz	120131
ERS185329	FIN	CNAG_CRG	HG00355.2.M_111215_6	ERR188029	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188029/ERR188029_1.fastq.gz	111215
ERS185329	FIN	CNAG_CRG	HG00355.2.M_111215_6	ERR188029	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188029/ERR188029_2.fastq.gz	111215
ERS185436	FIN	CNAG_CRG	HG00356.2.M_111215_6	ERR188241	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188241/ERR188241_1.fastq.gz	111215
ERS185436	FIN	CNAG_CRG	HG00356.2.M_111215_6	ERR188241	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188241/ERR188241_2.fastq.gz	111215
ERS185118	FIN	CNAG_CRG	HG00364.2.M_111215_8	ERR188303	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188303/ERR188303_1.fastq.gz	111215
ERS185118	FIN	CNAG_CRG	HG00364.2.M_111215_8	ERR188303	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188303/ERR188303_2.fastq.gz	111215
ERS185229	FIN	CNAG_CRG	HG00367.2.M_120131_1	ERR188358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188358/ERR188358_1.fastq.gz	120131
ERS185229	FIN	CNAG_CRG	HG00367.2.M_120131_1	ERR188358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188358/ERR188358_2.fastq.gz	120131
ERS185076	FIN	CNAG_CRG	HG00373.2.M_111215_6	ERR188198	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188198/ERR188198_1.fastq.gz	111215
ERS185076	FIN	CNAG_CRG	HG00373.2.M_111215_6	ERR188198	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188198/ERR188198_2.fastq.gz	111215
ERS185150	FIN	CNAG_CRG	HG00376.2.M_111216_1	ERR188299	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188299/ERR188299_1.fastq.gz	111216
ERS185150	FIN	CNAG_CRG	HG00376.2.M_111216_1	ERR188299	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188299/ERR188299_2.fastq.gz	111216
ERS185451	FIN	CNAG_CRG	HG00377.2.M_120131_2	ERR188025	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188025/ERR188025_1.fastq.gz	120131
ERS185451	FIN	CNAG_CRG	HG00377.2.M_120131_2	ERR188025	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188025/ERR188025_2.fastq.gz	120131
ERS185184	FIN	CNAG_CRG	HG00384.2.M_111216_4	ERR188043	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188043/ERR188043_1.fastq.gz	111216
ERS185184	FIN	CNAG_CRG	HG00384.2.M_111216_4	ERR188043	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188043/ERR188043_2.fastq.gz	111216
ERS185086	GBR	CNAG_CRG	HG00100.2.M_111215_8	ERR188206	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188206/ERR188206_1.fastq.gz	111215
ERS185086	GBR	CNAG_CRG	HG00100.2.M_111215_8	ERR188206	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188206/ERR188206_2.fastq.gz	111215
ERS185368	GBR	CNAG_CRG	HG00110.2.M_120131_2	ERR188082	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188082/ERR188082_1.fastq.gz	120131
ERS185368	GBR	CNAG_CRG	HG00110.2.M_120131_2	ERR188082	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188082/ERR188082_2.fastq.gz	120131
ERS185191	GBR	CNAG_CRG	HG00111.2.M_111215_4	ERR188342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188342/ERR188342_1.fastq.gz	111215
ERS185191	GBR	CNAG_CRG	HG00111.2.M_111215_4	ERR188342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188342/ERR188342_2.fastq.gz	111215
ERS185035	GBR	CNAG_CRG	HG00116.2.M_120131_1	ERR188293	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188293/ERR188293_1.fastq.gz	120131
ERS185035	GBR	CNAG_CRG	HG00116.2.M_120131_1	ERR188293	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188293/ERR188293_2.fastq.gz	120131
ERS185402	GBR	CNAG_CRG	HG00119.2.M_111216_6	ERR188119	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188119/ERR188119_1.fastq.gz	111216
ERS185402	GBR	CNAG_CRG	HG00119.2.M_111216_6	ERR188119	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188119/ERR188119_2.fastq.gz	111216
ERS185429	GBR	CNAG_CRG	HG00131.2.M_111215_5	ERR188403	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188403/ERR188403_1.fastq.gz	111215
ERS185429	GBR	CNAG_CRG	HG00131.2.M_111215_5	ERR188403	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188403/ERR188403_2.fastq.gz	111215
ERS185425	GBR	CNAG_CRG	HG00132.2.M_111215_4	ERR188430	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188430/ERR188430_1.fastq.gz	111215
ERS185425	GBR	CNAG_CRG	HG00132.2.M_111215_4	ERR188430	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188430/ERR188430_2.fastq.gz	111215
ERS185115	GBR	CNAG_CRG	HG00133.2.M_111216_2	ERR188189	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188189/ERR188189_1.fastq.gz	111216
ERS185115	GBR	CNAG_CRG	HG00133.2.M_111216_2	ERR188189	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188189/ERR188189_2.fastq.gz	111216
ERS185338	GBR	CNAG_CRG	HG00146.2.M_111216_1	ERR188455	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188455/ERR188455_1.fastq.gz	111216
ERS185338	GBR	CNAG_CRG	HG00146.2.M_111216_1	ERR188455	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188455/ERR188455_2.fastq.gz	111216
ERS185286	GBR	CNAG_CRG	HG00231.2.M_111216_2	ERR188212	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188212/ERR188212_1.fastq.gz	111216
ERS185286	GBR	CNAG_CRG	HG00231.2.M_111216_2	ERR188212	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188212/ERR188212_2.fastq.gz	111216
ERS185350	GBR	CNAG_CRG	HG00233.2.M_111215_8	ERR188312	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188312/ERR188312_1.fastq.gz	111215
ERS185350	GBR	CNAG_CRG	HG00233.2.M_111215_8	ERR188312	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188312/ERR188312_2.fastq.gz	111215
ERS185105	GBR	CNAG_CRG	HG00240.2.M_111215_5	ERR188370	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188370/ERR188370_1.fastq.gz	111215
ERS185105	GBR	CNAG_CRG	HG00240.2.M_111215_5	ERR188370	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188370/ERR188370_2.fastq.gz	111215
ERS185361	GBR	CNAG_CRG	HG00251.2.M_111216_8	ERR188154	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188154/ERR188154_1.fastq.gz	111216
ERS185361	GBR	CNAG_CRG	HG00251.2.M_111216_8	ERR188154	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188154/ERR188154_2.fastq.gz	111216
ERS185046	GBR	CNAG_CRG	HG00255.2.M_111216_1	ERR188111	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_1.fastq.gz	111216
ERS185046	GBR	CNAG_CRG	HG00255.2.M_111216_1	ERR188111	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_2.fastq.gz	111216
ERS185256	GBR	CNAG_CRG	HG00256.2.M_111215_7	ERR188091	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_1.fastq.gz	111215
ERS185256	GBR	CNAG_CRG	HG00256.2.M_111215_7	ERR188091	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_2.fastq.gz	111215
ERS185456	GBR	CNAG_CRG	HG00262.2.M_111215_8	ERR188057	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188057/ERR188057_1.fastq.gz	111215
ERS185456	GBR	CNAG_CRG	HG00262.2.M_111215_8	ERR188057	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188057/ERR188057_2.fastq.gz	111215
ERS185269	GBR	CNAG_CRG	HG00265.2.M_111215_4	ERR188222	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_1.fastq.gz	111215
ERS185269	GBR	CNAG_CRG	HG00265.2.M_111215_4	ERR188222	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_2.fastq.gz	111215
ERS185261	GBR	CNAG_CRG	HG01791.2.M_111216_5	ERR188478	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188478/ERR188478_1.fastq.gz	111216
ERS185261	GBR	CNAG_CRG	HG01791.2.M_111216_5	ERR188478	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188478/ERR188478_2.fastq.gz	111216
ERS185498	TSI	CNAG_CRG	NA20524.2.M_111215_8	ERR188204	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188204/ERR188204_1.fastq.gz	111215
ERS185498	TSI	CNAG_CRG	NA20524.2.M_111215_8	ERR188204	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188204/ERR188204_2.fastq.gz	111215
ERS185082	TSI	CNAG_CRG	NA20527.2.M_111215_7	ERR188317	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188317/ERR188317_1.fastq.gz	111215
ERS185082	TSI	CNAG_CRG	NA20527.2.M_111215_7	ERR188317	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188317/ERR188317_2.fastq.gz	111215
ERS185137	TSI	CNAG_CRG	NA20528.2.M_120131_1	ERR188224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188224/ERR188224_1.fastq.gz	120131
ERS185137	TSI	CNAG_CRG	NA20528.2.M_120131_1	ERR188224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188224/ERR188224_2.fastq.gz	120131
ERS185422	TSI	CNAG_CRG	NA20529.2.M_111215_6	ERR188453	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188453/ERR188453_1.fastq.gz	111215
ERS185422	TSI	CNAG_CRG	NA20529.2.M_111215_6	ERR188453	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188453/ERR188453_2.fastq.gz	111215
ERS185442	TSI	CNAG_CRG	NA20530.2.M_111215_6	ERR188258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188258/ERR188258_1.fastq.gz	111215
ERS185442	TSI	CNAG_CRG	NA20530.2.M_111215_6	ERR188258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188258/ERR188258_2.fastq.gz	111215
ERS185144	TSI	CNAG_CRG	NA20534.2.M_111215_8	ERR188114	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188114/ERR188114_1.fastq.gz	111215
ERS185144	TSI	CNAG_CRG	NA20534.2.M_111215_8	ERR188114	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188114/ERR188114_2.fastq.gz	111215
ERS185134	TSI	CNAG_CRG	NA20543.2.M_111215_5	ERR188334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188334/ERR188334_1.fastq.gz	111215
ERS185134	TSI	CNAG_CRG	NA20543.2.M_111215_5	ERR188334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188334/ERR188334_2.fastq.gz	111215
ERS185426	TSI	CNAG_CRG	NA20586.2.M_111215_7	ERR188353	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188353/ERR188353_1.fastq.gz	111215
ERS185426	TSI	CNAG_CRG	NA20586.2.M_111215_7	ERR188353	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188353/ERR188353_2.fastq.gz	111215
ERS185407	TSI	CNAG_CRG	NA20756.2.M_111216_6	ERR188251	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188251/ERR188251_1.fastq.gz	111216
ERS185407	TSI	CNAG_CRG	NA20756.2.M_111216_6	ERR188251	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188251/ERR188251_2.fastq.gz	111216
ERS185342	TSI	CNAG_CRG	NA20758.2.M_111215_8	ERR188276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188276/ERR188276_1.fastq.gz	111215
ERS185342	TSI	CNAG_CRG	NA20758.2.M_111215_8	ERR188276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188276/ERR188276_2.fastq.gz	111215
ERS185306	TSI	CNAG_CRG	NA20765.2.M_111215_5	ERR188153	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188153/ERR188153_1.fastq.gz	111215
ERS185306	TSI	CNAG_CRG	NA20765.2.M_111215_5	ERR188153	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188153/ERR188153_2.fastq.gz	111215
ERS185108	TSI	CNAG_CRG	NA20771.2.M_111215_7	ERR188345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188345/ERR188345_1.fastq.gz	111215
ERS185108	TSI	CNAG_CRG	NA20771.2.M_111215_7	ERR188345	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188345/ERR188345_2.fastq.gz	111215
ERS185069	TSI	CNAG_CRG	NA20786.2.M_111215_8	ERR188192	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188192/ERR188192_1.fastq.gz	111215
ERS185069	TSI	CNAG_CRG	NA20786.2.M_111215_8	ERR188192	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188192/ERR188192_2.fastq.gz	111215
ERS185378	TSI	CNAG_CRG	NA20790.2.M_111215_6	ERR188155	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188155/ERR188155_1.fastq.gz	111215
ERS185378	TSI	CNAG_CRG	NA20790.2.M_111215_6	ERR188155	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188155/ERR188155_2.fastq.gz	111215
